review_id,product_name,review_posted_date,review_header,review_comment_count,review_text,review_rating,review_author 
954,,24 Mar 2018,Five Stars,,easy to use and to clean,5.0 ,
955,,23 Mar 2018,Five Stars,,Great. Very powerful. Be careful when washing. Blades are very sharp.,5.0 ,
956,,23 Mar 2018,"DOA, bad customer service",,"Dead on arrival, terrible customer service with phone numbers hard to get through.",1.0 ,
957,,23 Mar 2018,I loved this blender when I first bought it BUT after ...,,I loved this blender when I first bought it BUT after owning it for only a few monthsw I found that this dishwasher safe blender is not dishwasher safe. I always place the lid and blades on the top rack but the Main part of the blender can only fit on the lower rack. Over weveral washings it melted it just enough that the lid would no longer go on. I called ninja and they replaced it but told me that it could only be replaced one time per costomer. I never put my new one in the dishwasher. But after a few months of using it it was also defective. I was blending frozen fruit for a smoothie and the plastic sides just exploded open. It is no longer usable. This blender is too expensive for the short amount of time that it it will last. Don't buy it.,1.0 ,
958,,22 Mar 2018,Well made,,This is the first Ninja blender I've ever purchased. I found it to be extremely well-made heavy duty. Isle of the easily removable beater blades which are extremely high quality and how snug the blender sits on the base and how snug the lid secures to the blender plus it is very quiet,5.0 ,
959,,20 Mar 2018,One Star,,The pitcher literally cracked after the third use with frozen fruit.,1.0 ,
960,,20 Mar 2018,works great!,,"Use this daily, works great!",5.0 ,
961,,20 Mar 2018,Quick to ship and product just as described !,,Quick to ship and product just as described ! Awesome blender !,5.0 ,
962,,20 Mar 2018,"1,000 WATTS for a fraction of the price of the expensive one! You can't get a more powerful, quality blender for the price.",,"I purchased the other Ninja set ""master prep pro"" a while ago. I love it, use it a lot, but decided I wanted a tall blender. Of course I picked the Ninja. First of all, look at the price and watts on this! 1,000 watts for soooo much less than the Vitamix. The newest Vitamix is 2.2 HP (1640 Watts) for over $600! Yikes. Don't get me wrong, they are a great machine, but for those of us who don't need programmable timers, hot soup and ultra silky smooth baby food, this Ninja is the best out there. This does just about everything the high priced one does. I use this for smoothies, this can take anything you give it and blend it right up. I make frozen fruit yogurts, (add the frozen fruit to fat free yogurt (I use home made almond milk yogurt). I use it for banana ""icecream"". Whip up frozen banana pieces, takes a couple seconds with this, then add peanut butter, chocolate, nuts, whatever you want. (I use Betty Lou's powdered fat free peanut butter). Of course you have to be careful handling the ultra sharp blades. I remove the blade assembly by the tip and set it inside the sink. I continue to hold just the top tip and use a bottle brush to clean the blades. I carefully set it back in the clean blender and let it air dry. It doesn't rust. I also make my own sauces and dressings. The grand kids like the ""snow cones"" this Ninja makes. I use diluted, sugar free Torani, and DaVinci coffee syrups, (brands Amazon carries). I especially like the simplicity of the buttons. Low, medium and high. Full speed and pulse. What more does anyone need? You just can't get a more powerful, quality blender than this for the price. Update: Well, it did blend the soft frozen fruit (banana, strawberries and blueberries), but I later tried mango and pineapple. Not so good. Chunks no matter how long I blended. I guess it has limitations.",3.0 ,
963,,20 Mar 2018,Four Stars,,product is working well no complaints...,4.0 ,
964,,20 Mar 2018,Five Stars,,Great blender. Excellent price.,5.0 ,
965,,19 Mar 2018,This blender is great. Goes through ice and frozen fruit like butter,,"WOW! This blender is great. Goes through ice and frozen fruit like butter. I'm pretty clumsy and I have yet to cut myself on the blades. You just have to be careful. Also, it has a pour spout on the top so you won't cut yourself while pouring. I love this thing.",5.0 ,
966,,19 Mar 2018,Five Stars,,it does it all,5.0 ,
967,,19 Mar 2018,easy to clean and does the job,,"Powerful, easy to clean and does the job. I just got it and have been using it every day.",5.0 ,
968,,18 Mar 2018,Five Stars,,Worked perfectly,5.0 ,
969,,17 Mar 2018,Five Stars,,Works great. Thank you!,5.0 ,
970,,17 Mar 2018,Four Stars,,GOOD,4.0 ,
971,,16 Mar 2018,Five Stars,,"Love this blender, and great price.",5.0 ,
972,,16 Mar 2018,Five Stars,,Works great!,5.0 ,
973,,15 Mar 2018,One Star,,This Item DIDN't WORK! Can seem to be able to return it!,1.0 ,
974,,15 Mar 2018,Poor Design and Quality,,"This is a poorly designed blender. The owner's guide says the pitcher is dishwasher safe. However, the four corners of the pitcher have plastic attachments that collect dishwasher gunk. We have to use a screwdriver to unscrew each of the 4 plastic corners to keep the pitcher clean. Recently, one of those 4 plastic corners broke off unexpectedly. Furthermore, this blender has never blended ice well. I would not purchase this blender again.",1.0 ,
975,,15 Mar 2018,Love love live,,I love that the blades are very sharp this blender is awesome! Blends very well,5.0 ,
976,,14 Mar 2018,Easy to use,,"Very easy to put together, and clean. Works great, blends everything really well.",5.0 ,
977,,13 Mar 2018,Super fast delivery,,Great product! I use it nearly every day. Great price too!,5.0 ,
978,,12 Mar 2018,Easy to use,,Very powerful. Easy to use.,5.0 ,
979,,12 Mar 2018,Good for basic smoothies....,,This would be ok for fruit smoothies. We are using more for veggie juice and although it says it can handle green veggies - it can't. I don't like to chew my green drink so had to send it back.,3.0 ,
980,,11 Mar 2018,"7 months of perfect smoothies, and counting",,"I've been using this blender for 7 months, and it works great. I use it every morning to for a shake: Carrot, apple, kale, banana, oats, and liquids. Sharrrp. I was concerned when I received it that it felt pretty lightweight. But I've been careful, and it still works excellently.",5.0 ,
981,,11 Mar 2018,"Loved it then broke after 30 uses, but Ninja is replacing pitcher for free.",,"Love this blender, however the top of the pitcher just broke after approx 30 uses. Seems like a common problem. Beware! Update.... Ninja is sending me a free replacement pitcher, thank you Ninja, its a great blender, I will take it super easy on the new pitcher, not sure why the locking tab broke, the plastic isn't super strong.. try non to overfill the pitcher when blending.",4.0 ,
982,,11 Mar 2018,It's a monster.,,Great blender. Crazy powerful.,5.0 ,
983,,10 Mar 2018,Five Stars,,Great Blender! We use it nearly every day!,5.0 ,
984,,10 Mar 2018,Cheap Parts,,Blender itself works fine but the parts are made cheap. I dropped the lid and it broke. These parts should not break in the kitchen with everyday use. Now I have to purchase a lid for $50!,2.0 ,
985,,10 Mar 2018,Very pleased with product,,Item arrived as advertised. Very pleased with product.,5.0 ,
986,,10 Mar 2018,"Do be careful with the blades , they are sharp .",,I have used it once because I already had one . It's as good as my other which is a Ninja .,5.0 ,
987,,09 Mar 2018,Five Stars,,Great Ninja,5.0 ,
988,,09 Mar 2018,Actually blends up ice,,I've gone through so many blenders in the past. Most of them would crack or burn out quick. This blender seems to be a monster though. Tested it out by making wine margaritas first and I am impressed. We'll see how it holds up over time with smoothies and shakes.,5.0 ,
989,,09 Mar 2018,Must have.,,This blender is magic! I use this product everyday for smoothies. The Blades are strong and can crush through ice very fast.,5.0 ,
990,,09 Mar 2018,Don't like it at all.,,I don't like this blender at all. It's too powerful and ruined both things I tried to make. The blades are also so sharp that I cut myself twice already. I'm just going to buy a cheap blender somewhere else.,1.0 ,
991,,08 Mar 2018,Five Stars,,Its Amazing best bender i have purchased by far,5.0 ,
992,,08 Mar 2018,Five Stars,,Best blender ever! Super quiet. My husband loves it!,5.0 ,
